TimeStamp,Intensity_Left,Pupil_Diameter_Left,Intensity_Right,Pupil_Diameter_Right,GazeOrigin.x,GazeOrigin.y,GazeOrigin.z,GazeDirection.x,GazeDirection.y,GazeDirection.z
94.161011,0.3,2.597443,0.0,2.60881,26.082123,1.653656,-32.075943,-0.003326,0.002136,0.999985
94.169014,0.3,2.597443,0.0,2.60881,26.082123,1.653656,-32.075943,-0.003326,0.002136,0.999985
94.177017,0.3,2.662766,0.0,2.596817,-30.473648,0.110977,-30.380188,-0.010986,0.003769,0.999924
94.18502,0.3,2.662766,0.0,2.596817,-30.473648,0.110977,-30.380188,-0.010986,0.003769,0.999924
94.193024,0.3,2.745789,0.0,2.70018,-30.502396,0.045715,-30.049896,0.005219,0.005493,0.999969
94.201027,0.3,2.745789,0.0,2.70018,-30.502396,0.045715,-30.049896,0.005219,0.005493,0.999969
94.20903,0.3,2.762802,0.0,2.812332,-30.170792,0.129547,-30.155396,-0.005432,-0.000397,0.999985
94.217033,0.3,2.762802,0.0,2.812332,-30.170792,0.129547,-30.155396,-0.005432,-0.000397,0.999985
94.225037,0.3,2.765091,0.0,2.798676,-29.896042,0.124725,-30.127502,-0.001648,0.0,0.999985
94.23304,0.3,2.765091,0.0,2.798676,-29.896042,0.124725,-30.127502,-0.001648,0.0,0.999985
94.241043,0.3,2.697983,0.0,2.773682,-29.680099,0.138962,-30.158508,-0.003708,-0.000015,0.999985
94.249046,0.3,2.697983,0.0,2.773682,-29.680099,0.138962,-30.158508,-0.003708,-0.000015,0.999985
94.25705,0.3,2.767609,0.0,2.745895,-30.540817,0.17688,-30.373169,-0.0009,0.000885,0.999985
94.265053,0.3,2.656677,0.0,2.757446,-30.544617,0.216721,-30.568466,-0.003174,0.004303,0.999985
94.273056,0.3,2.656677,0.0,2.757446,-30.544617,0.216721,-30.568466,-0.003174,0.004303,0.999985
94.281059,0.3,2.834854,0.0,2.728653,-30.535995,0.123093,-30.311249,-0.006454,0.003571,0.999969
94.289063,0.3,2.708954,0.0,2.735489,-30.544006,0.13382,-30.369934,-0.009995,0.004059,0.999939
94.297066,0.3,2.708954,0.0,2.735489,-30.544006,0.13382,-30.369934,-0.009995,0.004059,0.999939
94.305069,0.3,2.708954,0.0,2.735489,-30.544006,0.13382,-30.369934,-0.009995,0.004059,0.999939
94.313072,0.3,2.703003,0.0,2.69194,-30.547333,0.14856,-30.425751,-0.005127,0.006882,0.999954
94.321075,0.3,2.703003,0.0,2.69194,-30.547333,0.14856,-30.425751,-0.005127,0.006882,0.999954
94.329079,0.3,2.543839,0.0,2.67952,-30.548752,0.147369,-30.420517,-0.003708,0.005508,0.999969
94.337082,0.3,2.543839,0.0,2.67952,-30.548752,0.147369,-30.420517,-0.003708,0.005508,0.999969
94.345085,0.3,2.555908,0.0,2.661621,-29.266907,0.176224,-30.462677,-0.004959,0.00737,0.999954
94.353088,0.3,2.555908,0.0,2.661621,-29.266907,0.176224,-30.462677,-0.004959,0.00737,0.999954
94.361092,0.3,2.548981,0.0,2.66011,-28.166916,0.191162,-30.461411,-0.005768,0.008972,0.999939
94.369095,0.3,2.548981,0.0,2.66011,-28.166916,0.191162,-30.461411,-0.005768,0.008972,0.999939
94.377098,0.3,2.537781,0.0,2.614273,-22.27562,0.364883,-30.666153,-0.005402,0.008347,0.999939
94.385101,0.3,2.537781,0.0,2.614273,-22.27562,0.364883,-30.666153,-0.005402,0.008347,0.999939
94.393105,0.3,2.528885,0.0,2.56601,-13.596237,0.624939,-30.970291,-0.004532,0.007736,0.999954
94.401108,0.3,2.528885,0.0,2.56601,-13.596237,0.624939,-30.970291,-0.004532,0.007736,0.999954
94.409111,0.3,2.442886,0.0,2.562729,-8.943237,0.755234,-31.141312,-0.003296,0.009369,0.999939
94.417114,0.3,2.442886,0.0,2.562729,-8.943237,0.755234,-31.141312,-0.003296,0.009369,0.999939
94.425117,0.3,2.423218,0.0,2.55217,-3.231155,0.927872,-31.354828,-0.001541,0.008636,0.999954
94.433121,0.3,2.423218,0.0,2.55217,-3.231155,0.927872,-31.354828,-0.001541,0.008636,0.999954
94.441124,0.3,2.428757,0.0,2.503281,-0.959641,0.997757,-31.445938,-0.001907,0.006195,0.999969
94.449127,0.3,2.428757,0.0,2.503281,-0.959641,0.997757,-31.445938,-0.001907,0.006195,0.999969
94.45713,0.3,2.414673,0.0,2.452438,-1.204071,0.991776,-31.446304,-0.003983,0.003662,0.999985
94.465134,0.3,2.371185,0.0,2.437546,-3.107239,0.941376,-31.390472,-0.003143,0.000992,0.999985
94.473137,0.3,2.371185,0.0,2.437546,-3.107239,0.941376,-31.390472,-0.003143,0.000992,0.999985
94.48114,0.3,2.324493,0.0,2.429153,-4.171829,0.908005,-31.379761,-0.003036,-0.002197,0.999985
94.489143,0.3,2.324493,0.0,2.429153,-4.171829,0.908005,-31.379761,-0.003036,-0.002197,0.999985
94.497147,0.3,2.28862,0.0,2.375992,-4.598557,0.891144,-31.365295,-0.004364,-0.003555,0.999969
94.50515,0.3,2.28862,0.0,2.375992,-4.598557,0.891144,-31.365295,-0.004364,-0.003555,0.999969
94.513153,0.3,2.274902,0.0,2.339615,-6.236862,0.837814,-31.323502,-0.00528,-0.003128,0.999969
94.521156,0.3,2.274902,0.0,2.339615,-6.236862,0.837814,-31.323502,-0.00528,-0.003128,0.999969
94.52916,0.3,2.269684,0.0,2.333771,-5.971878,0.844177,-31.333908,-0.005524,-0.002701,0.999969
94.537163,0.3,2.269684,0.0,2.333771,-5.971878,0.844177,-31.333908,-0.005524,-0.002701,0.999969
94.545166,0.3,2.244354,0.0,2.290085,-5.314224,0.864563,-31.364212,-0.00499,-0.002914,0.999969
94.553169,0.3,2.244354,0.0,2.290085,-5.314224,0.864563,-31.364212,-0.00499,-0.002914,0.999969
94.561172,0.3,2.218842,0.0,2.284027,-2.785187,0.943558,-31.466736,-0.005051,-0.001907,0.999985
94.569176,0.3,2.218842,0.0,2.284027,-2.785187,0.943558,-31.466736,-0.005051,-0.001907,0.999985
94.577179,0.3,2.212112,0.0,2.284515,0.533051,1.042557,-31.584808,-0.003098,-0.001205,0.999985
94.585182,0.3,2.212112,0.0,2.284515,0.533051,1.042557,-31.584808,-0.003098,-0.001205,0.999985
94.593185,0.3,2.207382,0.0,2.265167,2.686188,1.108826,-31.670151,-0.00235,-0.000244,0.999985
94.601189,0.3,2.207382,0.0,2.265167,2.686188,1.108826,-31.670151,-0.00235,-0.000244,0.999985
94.609192,0.3,2.194839,0.0,2.231537,3.684494,1.144165,-31.70694,-0.001984,-0.001038,0.999985
94.617195,0.3,2.194839,0.0,2.231537,3.684494,1.144165,-31.70694,-0.001984,-0.001038,0.999985
94.625198,0.3,2.194931,0.0,2.221756,3.296661,1.131989,-31.69519,-0.001877,-0.000671,0.999985
94.633202,0.3,2.194931,0.0,2.221756,3.296661,1.131989,-31.69519,-0.001877,-0.000671,0.999985
94.641205,0.3,2.122604,0.0,2.208405,4.673767,1.207214,-31.813828,-0.002014,-0.003952,0.999985
94.649208,0.3,2.1884,0.0,2.193176,7.262894,1.296982,-31.892258,-0.003952,0.002441,0.999985
94.657211,0.3,2.1884,0.0,2.193176,7.262894,1.296982,-31.892258,-0.003952,0.002441,0.999985
94.665215,0.3,2.1884,0.0,2.193176,7.262894,1.296982,-31.892258,-0.003952,0.002441,0.999985
94.673218,0.3,2.167847,0.0,2.189789,5.446579,1.23764,-31.824478,-0.004501,-0.003204,0.999969
94.681221,0.3,2.167999,0.0,2.190903,4.763718,1.215118,-31.796204,-0.00322,-0.003586,0.999985
94.689224,0.3,2.167999,0.0,2.190903,4.763718,1.215118,-31.796204,-0.00322,-0.003586,0.999985
94.697227,0.3,2.167999,0.0,2.190903,4.763718,1.215118,-31.796204,-0.00322,-0.003586,0.999985
94.705231,0.3,2.167694,0.0,2.21965,4.590759,1.20697,-31.78923,-0.002319,-0.002548,0.999985
94.713234,0.3,2.187988,0.0,2.219574,3.012711,1.159027,-31.725235,-0.003433,-0.003479,0.999985
94.721237,0.3,2.187988,0.0,2.219574,3.012711,1.159027,-31.725235,-0.003433,-0.003479,0.999985
94.72924,0.3,2.188324,0.0,2.209549,2.190231,1.133804,-31.697067,-0.00325,-0.003632,0.999985
94.737244,0.3,2.188324,0.0,2.209549,2.190231,1.133804,-31.697067,-0.00325,-0.003632,0.999985
94.745247,0.3,2.188141,0.0,2.222321,3.100479,1.164215,-31.739075,-0.003082,-0.003555,0.999985
94.75325,0.3,2.188141,0.0,2.222321,3.100479,1.164215,-31.739075,-0.003082,-0.003555,0.999985
94.761253,0.3,2.19072,0.0,2.227737,3.316025,1.171524,-31.748047,-0.003464,-0.002975,0.999985
94.769257,0.3,2.19072,0.0,2.227737,3.316025,1.171524,-31.748047,-0.003464,-0.002975,0.999985
94.77726,0.3,2.192947,0.0,2.234482,3.167328,1.165634,-31.741821,-0.003784,-0.00264,0.999985
94.785263,0.3,2.192947,0.0,2.234482,3.167328,1.165634,-31.741821,-0.003784,-0.00264,0.999985
94.793266,0.3,2.201675,0.0,2.269211,2.639984,1.151474,-31.725769,-0.005234,-0.002777,0.999969
94.80127,0.3,2.201675,0.0,2.269211,2.639984,1.151474,-31.725769,-0.005234,-0.002777,0.999969
94.809273,0.3,2.204224,0.0,2.268845,2.701202,1.154572,-31.731277,-0.006348,-0.001038,0.999969
94.817276,0.3,2.210678,0.0,2.283661,2.818024,1.158188,-31.734116,-0.006821,-0.001007,0.999969
94.825279,0.3,2.210678,0.0,2.283661,2.818024,1.158188,-31.734116,-0.006821,-0.001007,0.999969
94.833282,0.3,2.210678,0.0,2.283661,2.818024,1.158188,-31.734116,-0.006821,-0.001007,0.999969
94.841286,0.3,2.237183,0.0,2.296707,2.611374,1.150879,-31.721161,-0.007294,-0.001358,0.999969
94.849289,0.3,2.240005,0.0,2.300491,2.096603,1.133713,-31.69986,-0.007751,-0.001221,0.999954
94.857292,0.3,2.240005,0.0,2.300491,2.096603,1.133713,-31.69986,-0.007751,-0.001221,0.999954
94.865295,0.3,2.240005,0.0,2.300491,2.096603,1.133713,-31.69986,-0.007751,-0.001221,0.999954
94.873299,0.3,2.244705,0.0,2.304657,2.099442,1.128586,-31.682724,-0.007767,-0.001663,0.999954
94.881302,0.3,2.244705,0.0,2.304657,2.099442,1.128586,-31.682724,-0.007767,-0.001663,0.999954
94.889305,0.3,2.253113,0.0,2.32724,3.332321,1.163635,-31.722931,-0.007126,-0.002365,0.999969
94.897308,0.3,2.273514,0.0,2.339951,-29.954498,0.126617,-30.378143,-0.009445,-0.012497,0.999863
94.905312,0.3,2.273514,0.0,2.339951,-29.954498,0.126617,-30.378143,-0.009445,-0.012497,0.999863
94.913315,0.3,2.28566,0.0,2.353348,-30.548325,0.108002,-30.344452,-0.010315,-0.013092,0.999847
94.921318,0.3,2.28566,0.0,2.353348,-30.548325,0.108002,-30.344452,-0.010315,-0.013092,0.999847
94.929321,0.3,2.28569,0.0,2.354477,-30.555954,0.104004,-30.34317,-0.010559,-0.012238,0.999863
94.937325,0.3,2.298035,0.0,2.355789,-30.506805,0.093521,-30.3396,-0.010269,-0.01001,0.999893
94.945328,0.3,2.298035,0.0,2.355789,-30.506805,0.093521,-30.3396,-0.010269,-0.01001,0.999893
94.953331,0.3,2.298035,0.0,2.355789,-30.506805,0.093521,-30.3396,-0.010269,-0.01001,0.999893
94.961334,0.3,2.303162,0.0,2.362518,-24.418686,0.262436,-30.526321,-0.008514,-0.007034,0.999939
94.969337,0.3,2.303162,0.0,2.362518,-24.418686,0.262436,-30.526321,-0.008514,-0.007034,0.999939
94.977341,0.3,2.304626,0.0,2.380722,1.042206,0.977234,-31.303146,-0.00618,0.002014,0.999969
94.985344,0.3,2.304626,0.0,2.380722,1.042206,0.977234,-31.303146,-0.00618,0.002014,0.999969
94.993347,0.3,2.312866,0.0,2.405777,-0.300156,0.930481,-31.245773,-0.00589,0.002975,0.999969
95.00135,0.3,2.312866,0.0,2.405777,-0.300156,0.930481,-31.245773,-0.00589,0.002975,0.999969
95.009354,0.3,2.340118,0.0,2.417038,-0.426971,0.925491,-31.257355,-0.006058,0.005737,0.999954
95.017357,0.3,2.355148,0.0,2.433533,0.550339,0.956619,-31.297241,-0.005478,0.006454,0.999954
95.02536,0.3,2.355148,0.0,2.433533,0.550339,0.956619,-31.297241,-0.005478,0.006454,0.999954
95.033363,0.3,2.355148,0.0,2.433533,0.550339,0.956619,-31.297241,-0.005478,0.006454,0.999954
95.041367,0.3,2.357819,0.0,2.461029,2.653778,1.014786,-31.356461,-0.004898,0.007462,0.999954
95.04937,0.3,2.357819,0.0,2.461029,2.653778,1.014786,-31.356461,-0.004898,0.007462,0.999954
95.057373,0.3,2.358185,0.0,2.487961,4.293716,1.059006,-31.40155,-0.004684,0.009567,0.999939
95.065376,0.3,2.367584,0.0,2.493103,4.275879,1.060074,-31.406998,-0.00441,0.012466,0.999908
95.07338,0.3,2.367584,0.0,2.493103,4.275879,1.060074,-31.406998,-0.00441,0.012466,0.999908
95.081383,0.3,2.366913,0.0,2.536209,2.339584,1.007767,-31.346481,-0.004242,0.010941,0.999924
95.089386,0.3,2.366913,0.0,2.536209,2.339584,1.007767,-31.346481,-0.004242,0.010941,0.999924
95.097389,0.3,2.423767,0.0,2.543762,0.947006,0.97261,-31.346298,-0.007004,0.009323,0.999924
95.105392,0.3,2.423767,0.0,2.543762,0.947006,0.97261,-31.346298,-0.007004,0.009323,0.999924
95.113396,0.3,2.331482,0.0,2.459579,0.077789,0.916,-31.264481,-0.009033,-0.002686,0.999954
95.121399,0.3,2.331482,0.0,2.459579,0.077789,0.916,-31.264481,-0.009033,-0.002686,0.999954
95.129402,0.3,2.356522,0.0,2.507706,0.979843,0.954514,-31.328186,-0.008453,0.004837,0.999939
95.137405,0.3,2.356522,0.0,2.507706,0.979843,0.954514,-31.328186,-0.008453,0.004837,0.999939
95.145409,0.3,2.426666,0.0,2.555832,8.338745,1.164902,-31.56778,-0.004959,0.013138,0.999893
95.153412,0.3,2.426666,0.0,2.555832,8.338745,1.164902,-31.56778,-0.004959,0.013138,0.999893
95.161415,0.3,2.426392,0.0,2.555252,11.600906,1.251572,-31.653564,-0.00444,0.013107,0.999893
95.169418,0.3,2.426392,0.0,2.555252,11.600906,1.251572,-31.653564,-0.00444,0.013107,0.999893
95.177422,0.3,2.425507,0.0,2.554718,9.216003,1.187637,-31.58992,-0.004196,0.009506,0.999939
95.185425,0.3,2.425507,0.0,2.554718,9.216003,1.187637,-31.58992,-0.004196,0.009506,0.999939
95.193428,0.3,2.433273,0.0,2.554352,6.030228,1.10434,-31.510315,-0.004364,0.00563,0.999969
95.201431,0.3,2.433273,0.0,2.554352,6.030228,1.10434,-31.510315,-0.004364,0.00563,0.999969
95.209435,0.3,2.441437,0.0,2.554657,2.075668,0.998016,-31.40773,-0.004654,0.00444,0.999969
95.217438,0.3,2.441437,0.0,2.554657,2.075668,0.998016,-31.40773,-0.004654,0.00444,0.999969
95.225441,0.3,2.441544,0.0,2.553406,2.396942,1.006363,-31.41626,-0.003738,0.004211,0.999969
95.233444,0.3,2.447586,0.0,2.544205,2.359772,1.006104,-31.415619,-0.002533,0.003143,0.999985
95.241447,0.3,2.447586,0.0,2.544205,2.359772,1.006104,-31.415619,-0.002533,0.003143,0.999985
95.249451,0.3,2.445877,0.0,2.544495,2.221405,1.001694,-31.410995,-0.002213,0.003357,0.999985
95.257454,0.3,2.445877,0.0,2.544495,2.221405,1.001694,-31.410995,-0.002213,0.003357,0.999985
95.265457,0.3,2.445877,0.0,2.544495,2.221405,1.001694,-31.410995,-0.002213,0.003357,0.999985
95.27346,0.3,2.446457,0.0,2.543533,2.136658,0.998627,-31.406769,-0.001343,0.001312,0.999985
95.281464,0.3,2.459488,0.0,2.49614,2.824387,1.01619,-31.418121,-0.001633,0.001099,0.999985
95.289467,0.3,2.459488,0.0,2.49614,2.824387,1.01619,-31.418121,-0.001633,0.001099,0.999985
95.29747,0.3,2.448837,0.0,2.496597,-20.011414,0.430283,-30.879578,-0.002243,-0.00824,0.999954
95.305473,0.3,2.448837,0.0,2.496597,-20.011414,0.430283,-30.879578,-0.002243,-0.00824,0.999954
95.313477,0.3,2.436127,0.0,2.530487,-30.270111,0.125427,-30.49942,-0.002411,-0.011353,0.999924
95.32148,0.3,2.436127,0.0,2.530487,-30.270111,0.125427,-30.49942,-0.002411,-0.011353,0.999924
95.329483,0.3,2.434708,0.0,2.497467,-30.453445,0.111465,-30.476105,-0.002182,-0.01091,0.999924
95.337486,0.3,2.41214,0.0,2.503693,-30.347122,0.024841,-30.223404,-0.003784,-0.006989,0.999954
95.34549,0.3,2.41214,0.0,2.503693,-30.347122,0.024841,-30.223404,-0.003784,-0.006989,0.999954
95.353493,0.3,2.41214,0.0,2.503693,-30.347122,0.024841,-30.223404,-0.003784,-0.006989,0.999954
95.361496,0.3,2.408203,0.0,2.505539,-19.042252,0.375458,-30.673386,-0.005005,0.000778,0.999985
95.369499,0.3,2.408203,0.0,2.505539,-19.042252,0.375458,-30.673386,-0.005005,0.000778,0.999985
95.377502,0.3,2.382446,0.0,2.50499,30.799301,1.921219,-32.657227,-0.004425,0.014252,0.999878
95.385506,0.3,2.382446,0.0,2.50499,30.799301,1.921219,-32.657227,-0.004425,0.014252,0.999878
95.393509,0.3,2.382614,0.0,2.520782,27.047821,1.804871,-32.507919,-0.003433,0.014435,0.999878
95.401512,0.3,2.382614,0.0,2.520782,27.047821,1.804871,-32.507919,-0.003433,0.014435,0.999878
95.409515,0.3,2.382507,0.0,2.51709,23.011215,1.691666,-32.381302,-0.002075,0.013229,0.999908
95.417519,0.3,2.394196,0.0,2.516983,-6.34581,0.746429,-31.095779,-0.002808,0.007477,0.999954
95.425522,0.3,2.394196,0.0,2.516983,-6.34581,0.746429,-31.095779,-0.002808,0.007477,0.999954
95.433525,0.3,2.394196,0.0,2.516983,-6.34581,0.746429,-31.095779,-0.002808,0.007477,0.999954
95.441528,0.3,2.401703,0.0,2.478088,-29.679306,0.110916,-30.42778,-0.001999,-0.002151,0.999985
95.449532,0.3,2.419754,0.0,2.477997,-30.442215,0.090164,-30.406158,-0.00148,-0.002441,0.999985
95.457535,0.3,2.419754,0.0,2.477997,-30.442215,0.090164,-30.406158,-0.00148,-0.002441,0.999985
95.465538,0.3,2.419754,0.0,2.477997,-30.442215,0.090164,-30.406158,-0.00148,-0.002441,0.999985
95.473541,0.3,2.419418,0.0,2.487198,-30.386703,0.091675,-30.407715,-0.001419,-0.001816,0.999985
95.481544,0.3,2.401505,0.0,2.491409,-22.999466,0.283173,-30.593216,-0.001175,0.000702,0.999985
95.489548,0.3,2.401505,0.0,2.491409,-22.999466,0.283173,-30.593216,-0.001175,0.000702,0.999985
95.497551,0.3,2.419281,0.0,2.493729,23.523697,1.536285,-31.871765,0.000427,0.016357,0.999863
95.505554,0.3,2.419281,0.0,2.493729,23.523697,1.536285,-31.871765,0.000427,0.016357,0.999863
95.513557,0.3,2.420044,0.0,2.49437,31.320847,1.759674,-32.123627,0.000702,0.0186,0.999817
95.521561,0.3,2.420044,0.0,2.49437,31.320847,1.759674,-32.123627,0.000702,0.0186,0.999817
95.529564,0.3,2.420334,0.0,2.494019,31.858566,1.775131,-32.14534,0.00061,0.019501,0.999802
95.537567,0.3,2.420334,0.0,2.494019,31.858566,1.775131,-32.14534,0.00061,0.019501,0.999802
95.54557,0.3,2.411804,0.0,2.498047,-23.408081,0.204178,-30.402725,-0.001923,0.00647,0.999969
95.553574,0.3,2.411804,0.0,2.498047,-23.408081,0.204178,-30.402725,-0.001923,0.00647,0.999969
95.561577,0.3,2.411484,0.0,2.498886,-30.512314,-0.021561,-30.106049,-0.002167,0.006119,0.999969
95.56958,0.3,2.411484,0.0,2.498886,-30.512314,-0.021561,-30.106049,-0.002167,0.006119,0.999969
95.577583,0.3,2.415619,0.0,2.505203,-30.541214,-0.022339,-30.105621,-0.003433,0.006744,0.999969
95.585587,0.3,2.415619,0.0,2.505203,-30.541214,-0.022339,-30.105621,-0.003433,0.006744,0.999969
95.59359,0.3,2.405518,0.0,2.51889,-30.054993,-0.006927,-30.126114,-0.001587,0.006409,0.999969
95.601593,0.3,2.405518,0.0,2.51889,-30.054993,-0.006927,-30.126114,-0.001587,0.006409,0.999969
95.609596,0.3,2.416077,0.0,2.526184,0.564865,0.967163,-31.408875,-0.002502,0.011932,0.999924
95.617599,0.3,2.405716,0.0,2.523361,1.456116,0.994934,-31.450073,-0.002441,0.011993,0.999924
95.625603,0.3,2.405716,0.0,2.523361,1.456116,0.994934,-31.450073,-0.002441,0.011993,0.999924
95.633606,0.3,2.405716,0.0,2.523361,1.456116,0.994934,-31.450073,-0.002441,0.011993,0.999924
95.641609,0.3,2.411209,0.0,2.529114,-23.140091,0.195114,-30.36293,-0.002182,0.008316,0.999954
95.649612,0.3,2.403793,0.0,2.525482,-30.335083,0.084915,-30.420868,-0.001755,0.000259,0.999985
95.657616,0.3,2.403793,0.0,2.525482,-30.335083,0.084915,-30.420868,-0.001755,0.000259,0.999985
95.665619,0.3,2.403793,0.0,2.525482,-30.335083,0.084915,-30.420868,-0.001755,0.000259,0.999985
95.673622,0.3,2.404129,0.0,2.53743,-30.179337,0.091675,-30.425964,-0.001602,-0.000305,0.999985
95.681625,0.3,2.411148,0.0,2.540985,-26.951859,0.181122,-30.530746,-0.000992,0.000687,0.999985
95.689629,0.3,2.411148,0.0,2.540985,-26.951859,0.181122,-30.530746,-0.000992,0.000687,0.999985
95.697632,0.3,2.413544,0.0,2.541229,13.165298,1.271896,-31.645142,0.000168,0.013519,0.999908
95.705635,0.3,2.413544,0.0,2.541229,13.165298,1.271896,-31.645142,0.000168,0.013519,0.999908
95.713638,0.3,2.447235,0.0,2.576553,13.786957,1.288651,-31.658051,0.000992,0.012802,0.999908
95.721642,0.3,2.447235,0.0,2.576553,13.786957,1.288651,-31.658051,0.000992,0.012802,0.999908
95.729645,0.3,2.458374,0.0,2.599869,2.154297,0.971954,-31.338684,0.00177,0.009537,0.999939
95.737648,0.3,2.458374,0.0,2.599869,2.154297,0.971954,-31.338684,0.00177,0.009537,0.999939
95.745651,0.3,2.458298,0.0,2.607742,2.65213,0.98439,-31.352631,0.001602,0.009949,0.999939
95.753654,0.3,2.458298,0.0,2.607742,2.65213,0.98439,-31.352631,0.001602,0.009949,0.999939
95.761658,0.3,2.457443,0.0,2.616806,2.990524,0.990875,-31.353638,0.002121,0.008804,0.999954
95.769661,0.3,2.454758,0.0,2.62175,-18.415497,0.42897,-30.82666,0.001495,0.002945,0.999985
95.777664,0.3,2.454758,0.0,2.62175,-18.415497,0.42897,-30.82666,0.001495,0.002945,0.999985
95.785667,0.3,2.454758,0.0,2.62175,-18.415497,0.42897,-30.82666,0.001495,0.002945,0.999985
95.793671,0.3,2.486725,0.0,2.639191,-30.040176,0.076431,-30.392365,0.000443,0.001633,0.999985
95.801674,0.3,2.486725,0.0,2.639191,-30.040176,0.076431,-30.392365,0.000443,0.001633,0.999985
95.809677,0.3,2.510895,0.0,2.649979,-30.269974,-0.021484,-30.138535,0.001053,0.006592,0.999969
95.81768,0.3,2.517624,0.0,2.65831,-29.514389,-0.000778,-30.162888,0.001114,0.0065,0.999969
95.825684,0.3,2.517624,0.0,2.65831,-29.514389,-0.000778,-30.162888,0.001114,0.0065,0.999969
95.833687,0.3,2.517624,0.0,2.65831,-29.514389,-0.000778,-30.162888,0.001114,0.0065,0.999969
95.84169,0.3,2.516632,0.0,2.700256,-6.613693,0.715469,-31.081451,-0.000061,0.004898,0.999985
95.849693,0.3,2.521469,0.0,2.718643,30.220306,1.868484,-32.562744,-0.000824,0.007111,0.999969
95.857697,0.3,2.521469,0.0,2.718643,30.220306,1.868484,-32.562744,-0.000824,0.007111,0.999969
95.8657,0.3,2.521469,0.0,2.718643,30.220306,1.868484,-32.562744,-0.000824,0.007111,0.999969
95.873703,0.3,2.528244,0.0,2.749771,20.962341,1.578125,-32.18808,-0.000046,0.005966,0.999969
95.881706,0.3,2.528244,0.0,2.749771,20.962341,1.578125,-32.18808,-0.000046,0.005966,0.999969
95.889709,0.3,2.529999,0.0,2.780319,0.533264,0.937408,-31.360138,0.000153,0.002716,0.999985
95.897713,0.3,2.56427,0.0,2.78363,1.548782,0.968811,-31.397812,0.000702,0.002869,0.999985
95.905716,0.3,2.56427,0.0,2.78363,1.548782,0.968811,-31.397812,0.000702,0.002869,0.999985
95.913719,0.3,2.595169,0.0,2.806839,1.765015,0.975616,-31.406586,0.001114,0.002716,0.999985
95.921722,0.3,2.595169,0.0,2.806839,1.765015,0.975616,-31.406586,0.001114,0.002716,0.999985
95.929726,0.3,2.595139,0.0,2.807114,1.536438,0.968719,-31.398422,0.002121,0.002731,0.999985
95.937729,0.3,2.607697,0.0,2.811783,1.479095,0.966873,-31.396057,0.001892,0.001968,0.999985
95.945732,0.3,2.607697,0.0,2.811783,1.479095,0.966873,-31.396057,0.001892,0.001968,0.999985
95.953735,0.3,2.607697,0.0,2.811783,1.479095,0.966873,-31.396057,0.001892,0.001968,0.999985
95.961739,0.3,2.613571,0.0,2.811905,2.208939,0.989029,-31.424759,0.001755,0.002029,0.999985
95.969742,0.3,2.613571,0.0,2.811905,2.208939,0.989029,-31.424759,0.001755,0.002029,0.999985
95.977745,0.3,2.607605,0.0,2.822662,2.291916,0.992386,-31.437073,0.001846,0.002533,0.999985
95.985748,0.3,2.607605,0.0,2.822662,2.291916,0.992386,-31.437073,0.001846,0.002533,0.999985
95.993752,0.3,2.607803,0.0,2.822098,3.364471,1.026825,-31.483521,0.001755,0.001389,0.999985
96.001755,0.3,2.607803,0.0,2.822098,3.364471,1.026825,-31.483521,0.001755,0.001389,0.999985
96.009758,0.3,2.607574,0.0,2.821335,3.821777,1.041351,-31.498932,0.001022,-0.000122,0.999985
96.017761,0.3,2.612473,0.0,2.817429,13.186646,1.362854,-31.955414,0.00116,-0.001556,0.999985
96.025764,0.3,2.612473,0.0,2.817429,13.186646,1.362854,-31.955414,0.00116,-0.001556,0.999985
96.033768,0.3,2.612473,0.0,2.817429,13.186646,1.362854,-31.955414,0.00116,-0.001556,0.999985
96.041771,0.3,2.614578,0.0,2.823181,29.449844,1.846008,-32.530899,0.002594,0.000015,0.999985
96.049774,0.3,2.614792,0.0,2.849579,31.548691,1.907288,-32.602707,0.001862,0.000427,0.999985
96.057777,0.3,2.626648,0.0,2.849548,28.997604,1.830292,-32.512207,0.002029,0.000031,0.999985
96.065781,0.3,2.626648,0.0,2.849548,28.997604,1.830292,-32.512207,0.002029,0.000031,0.999985
96.073784,0.3,2.626648,0.0,2.849548,28.997604,1.830292,-32.512207,0.002029,0.000031,0.999985
96.081787,0.3,2.626648,0.0,2.849548,28.997604,1.830292,-32.512207,0.002029,0.000031,0.999985
96.08979,0.3,2.62709,0.0,2.862732,12.767548,1.350113,-31.939743,0.000092,-0.000717,0.999985
96.097794,0.3,2.626572,0.0,2.849731,1.914536,1.029404,-31.556854,-0.001038,-0.002045,0.999985
96.105797,0.3,2.626572,0.0,2.849731,1.914536,1.029404,-31.556854,-0.001038,-0.002045,0.999985
96.1138,0.3,2.626572,0.0,2.849548,1.719589,1.023636,-31.550003,-0.000275,-0.001953,0.999985
96.121803,0.3,2.626572,0.0,2.849548,1.719589,1.023636,-31.550003,-0.000275,-0.001953,0.999985
96.129807,0.3,2.621216,0.0,2.862778,1.779587,1.025314,-31.550415,0.000214,-0.001755,0.999985
96.13781,0.3,2.621216,0.0,2.862778,1.779587,1.025314,-31.550415,0.000214,-0.001755,0.999985
96.145813,0.3,2.617462,0.0,2.865753,1.931824,1.029221,-31.555832,-0.000015,-0.001373,0.999985
